# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1614270124, 74, 1838, 2640, 519, 0, 8.42%, 65, 13, 37, 1023.31
1614270129, 74, 2126, 2641, 519, 1, 8.42%, 65, 13, 37, 1439.24
1614270134, 74, 2614, 2641, 517, 1, 8.42%, 66, 13, 37, 660.43
1614270140, 75, 109, 2641, 515, 0, 8.42%, 66, 13, 37, 1410.42
1614270145, 75, 238, 2641, 515, 0, 8.42%, 66, 13, 37, 1847.24
1614270150, 75, 388, 2643, 517, 0, 8.42%, 66, 13, 37, 1769.93
1614270155, 75, 516, 2643, 517, 0, 8.42%, 66, 13, 37, 1496.21
1614270160, 75, 655, 2644, 518, 0, 8.42%, 66, 13, 37, 1967.84
1614270165, 75, 679, 2644, 518, 0, 8.42%, 66, 13, 37, 1422.82
1614270170, 75, 845, 2644, 518, 0, 8.42%, 66, 13, 37, 1965.98
1614270175, 75, 1021, 2644, 518, 0, 8.42%, 66, 13, 37, 2185.08
1614270180, 75, 1148, 2644, 518, 0, 8.42%, 66, 13, 37, 1783.35
1614270186, 75, 1269, 2645, 519, 0, 8.42%, 66, 13, 37, 1962.55
1614270191, 75, 1367, 2645, 517, 0, 8.42%, 66, 13, 37, 1990.97
1614270196, 75, 1398, 2645, 517, 0, 8.42%, 66, 13, 37, 2104.36
1614270201, 75, 1476, 2645, 516, 0, 8.42%, 66, 13, 37, 1428.54
1614270206, 75, 1513, 2645, 514, 0, 8.42%, 66, 13, 37, 226.19
1614270211, 75, 1566, 2645, 512, 0, 8.42%, 66, 13, 37, 1455.96
1614270217, 75, 1607, 2645, 512, 0, 8.42%, 66, 13, 37, 2038.61
1614270222, 75, 1628, 2645, 509, 0, 8.42%, 66, 13, 37, 1718.91
1614270227, 75, 1644, 2645, 505, 0, 8.42%, 66, 13, 37, 1280.08
1614270232, 75, 1714, 2645, 500, 0, 8.42%, 66, 13, 37, 1624.19
1614270237, 75, 1740, 2645, 499, 0, 8.42%, 66, 13, 37, 1490.77
1614270242, 75, 1770, 2645, 497, 0, 8.42%, 66, 13, 37, 1269.66
1614270247, 75, 1775, 2645, 497, 0, 8.42%, 66, 13, 37, 179.70
1614270252, 75, 1784, 2645, 496, 0, 8.42%, 66, 13, 37, 1158.18
1614270257, 75, 1803, 2645, 496, 0, 8.42%, 66, 13, 37, 1852.29
1614270262, 75, 1831, 2645, 495, 0, 8.42%, 66, 13, 37, 1279.01
1614270267, 75, 1867, 2645, 493, 0, 8.42%, 66, 13, 37, 1385.45
1614270273, 75, 1885, 2647, 492, 0, 8.42%, 66, 13, 37, 1550.94
1614270278, 75, 1919, 2647, 490, 0, 8.42%, 66, 13, 37, 1610.94
1614270283, 75, 1973, 2647, 487, 0, 8.42%, 66, 13, 37, 1557.08
1614270288, 75, 2003, 2647, 482, 0, 8.42%, 66, 13, 37, 1737.99
1614270293, 75, 2032, 2647, 479, 0, 8.42%, 66, 13, 37, 1896.11
1614270298, 75, 2049, 2647, 477, 0, 8.42%, 66, 13, 37, 1456.79
1614270303, 75, 2059, 2647, 474, 0, 8.42%, 66, 13, 37, 1464.11
1614270309, 75, 2095, 2647, 470, 0, 8.42%, 66, 13, 37, 1580.76
1614270314, 75, 2137, 2647, 467, 0, 8.42%, 66, 13, 37, 1608.53
1614270319, 75, 2171, 2647, 465, 0, 8.42%, 66, 13, 37, 1729.37
1614270324, 75, 2176, 2647, 464, 0, 8.42%, 66, 13, 37, 904.52
1614270329, 75, 2184, 2647, 463, 0, 8.42%, 66, 13, 37, 1372.64
1614270334, 75, 2219, 2647, 458, 0, 8.42%, 66, 13, 37, 1312.34
1614270339, 75, 2235, 2648, 457, 0, 8.42%, 66, 13, 37, 1108.93
1614270344, 75, 2244, 2648, 454, 0, 8.42%, 66, 13, 37, 1386.06
1614270349, 75, 2272, 2648, 451, 0, 8.42%, 66, 13, 37, 1327.63
1614270355, 75, 2281, 2648, 447, 0, 8.42%, 66, 13, 37, 1126.37
1614270360, 75, 2283, 2648, 446, 0, 8.42%, 66, 13, 37, 769.41
1614270365, 75, 2287, 2648, 446, 0, 8.42%, 66, 13, 37, 395.11
1614270370, 75, 2307, 2648, 443, 0, 8.42%, 66, 13, 37, 199.37
1614270375, 75, 2310, 2648, 442, 0, 8.42%, 66, 13, 37, 200.96
1614270401, 75, 2313, 2649, 442, 0, 8.42%, 66, 13, 37, 167.82
1614270411, 75, 2321, 2649, 441, 0, 8.42%, 66, 13, 37, 1590.26
1614270416, 75, 2333, 2649, 439, 0, 8.42%, 66, 13, 37, 1228.87
1614270421, 75, 2345, 2649, 437, 0, 8.42%, 66, 13, 37, 1965.19
1614270426, 76, 19, 2653, 438, 0, 8.42%, 66, 13, 37, 1843.76
1614270431, 76, 148, 2653, 438, 0, 8.42%, 66, 13, 37, 1745.99
1614270437, 76, 270, 2653, 438, 0, 8.42%, 66, 13, 37, 1988.55
1614270442, 76, 388, 2653, 438, 0, 8.42%, 66, 13, 37, 1603.51
1614270447, 76, 480, 2653, 438, 0, 8.42%, 66, 13, 37, 1137.92
1614270452, 76, 611, 2653, 438, 0, 8.42%, 66, 13, 37, 1591.34
1614270457, 76, 785, 2653, 438, 0, 8.42%, 66, 13, 37, 1754.58
1614270462, 76, 973, 2653, 438, 0, 8.42%, 67, 13, 37, 1884.05
1614270467, 76, 1079, 2653, 438, 0, 8.42%, 67, 13, 37, 1695.17
1614270472, 76, 1203, 2654, 439, 0, 8.42%, 67, 13, 37, 1850.09
1614270477, 76, 1300, 2654, 439, 0, 8.42%, 67, 13, 37, 2449.25
1614270482, 76, 1424, 2655, 440, 0, 8.42%, 67, 13, 37, 1557.05
1614270488, 76, 1468, 2655, 438, 0, 8.42%, 67, 13, 37, 273.35
1614270493, 76, 1532, 2655, 437, 0, 8.42%, 67, 13, 37, 1863.46
1614270498, 76, 1599, 2656, 438, 0, 8.42%, 67, 13, 37, 1849.19
1614270503, 76, 1654, 2657, 437, 0, 8.42%, 67, 13, 37, 2575.07
1614270508, 76, 1669, 2657, 435, 0, 8.42%, 67, 13, 37, 1446.93
1614270513, 76, 1824, 2658, 433, 1, 8.44%, 67, 13, 37, 225.70
1614270518, 76, 1833, 2658, 432, 1, 8.44%, 67, 13, 37, 250.13
1614270523, 76, 2498, 2658, 429, 1, 8.44%, 67, 13, 37, 173.82
1614270534, 76, 2577, 2658, 428, 1, 8.44%, 67, 13, 37, 1705.62
1614270539, 77, 14, 2658, 426, 0, 8.44%, 67, 13, 37, 1265.85
1614270544, 77, 136, 2658, 426, 0, 8.44%, 68, 13, 37, 1392.15
1614270549, 77, 270, 2659, 427, 0, 8.44%, 68, 13, 37, 1626.47
1614270554, 77, 416, 2660, 428, 0, 8.44%, 68, 13, 37, 1743.63
1614270559, 77, 504, 2660, 428, 0, 8.44%, 68, 13, 37, 926.66
1614270564, 77, 612, 2660, 428, 0, 8.44%, 68, 13, 37, 1453.86
1614270569, 77, 782, 2662, 430, 0, 8.44%, 68, 13, 37, 2301.64
1614270575, 77, 935, 2662, 430, 0, 8.44%, 68, 13, 37, 1907.83
1614270580, 77, 1044, 2663, 431, 0, 8.44%, 68, 13, 37, 1595.44
1614270585, 77, 1136, 2663, 431, 0, 8.44%, 68, 13, 37, 1332.60
1614270590, 77, 1214, 2663, 430, 0, 8.44%, 68, 13, 37, 2063.58
1614270595, 77, 1750, 2664, 431, 1, 8.44%, 68, 13, 37, 1984.07
1614270600, 77, 1999, 2664, 430, 1, 8.44%, 68, 13, 37, 75.19
1614270606, 77, 2442, 2665, 427, 2, 8.44%, 68, 13, 37, 2145.29
1614270611, 78, 3, 2665, 421, 0, 8.44%, 68, 13, 37, 1785.49
1614270616, 78, 1497, 2667, 423, 2, 8.45%, 68, 13, 37, 2486.37
1614270621, 78, 1891, 2667, 422, 2, 8.45%, 68, 13, 37, 1704.84
1614270626, 78, 2038, 2667, 421, 2, 8.45%, 68, 13, 37, 875.46
1614270631, 78, 2438, 2667, 420, 2, 8.45%, 68, 13, 37, 164.76
1614270636, 79, 6, 2667, 415, 0, 8.45%, 68, 13, 37, 1727.92
1614270641, 79, 134, 2668, 416, 0, 8.45%, 68, 13, 37, 1636.08
1614270647, 79, 270, 2668, 416, 0, 8.45%, 68, 13, 37, 1637.66
1614270652, 79, 428, 2668, 416, 0, 8.45%, 68, 13, 37, 1673.21
1614270657, 79, 566, 2668, 416, 0, 8.45%, 68, 13, 37, 1702.20
1614270662, 79, 697, 2668, 416, 0, 8.45%, 68, 13, 37, 1967.83
1614270667, 79, 845, 2668, 416, 0, 8.45%, 68, 13, 37, 1802.23
1614270672, 79, 1008, 2668, 416, 0, 8.45%, 68, 13, 37, 2300.50
1614270677, 79, 1154, 2668, 416, 0, 8.45%, 68, 13, 37, 2003.83
1614270683, 79, 1269, 2669, 417, 0, 8.45%, 69, 13, 37, 2067.62
1614270688, 79, 2136, 2669, 416, 1, 8.45%, 69, 13, 37, 1708.30
1614270693, 80, 43, 2671, 414, 0, 8.45%, 69, 13, 37, 1846.72
1614270698, 80, 148, 2671, 414, 0, 8.45%, 69, 13, 37, 1622.40
1614270703, 80, 262, 2671, 414, 0, 8.45%, 69, 13, 37, 1606.51
1614270708, 80, 388, 2671, 414, 0, 8.45%, 69, 13, 37, 66.67
1614270713, 80, 516, 2671, 414, 0, 8.45%, 69, 13, 37, 1430.31
1614270718, 80, 625, 2671, 414, 0, 8.45%, 69, 13, 37, 1509.56
1614270723, 80, 770, 2671, 414, 0, 8.45%, 69, 13, 37, 1752.89
1614270728, 80, 959, 2671, 414, 0, 8.45%, 69, 13, 37, 2350.15
1614270733, 80, 1100, 2671, 414, 0, 8.45%, 69, 13, 37, 2257.43
1614270739, 80, 1278, 2671, 414, 0, 8.45%, 69, 13, 37, 2446.04
1614270744, 80, 1381, 2672, 414, 0, 8.45%, 69, 13, 37, 2100.08
1614270749, 80, 1468, 2674, 415, 0, 8.45%, 69, 13, 37, 1400.91
1614270754, 80, 1538, 2674, 414, 0, 8.45%, 69, 13, 37, 884.11
1614270759, 80, 1595, 2674, 411, 0, 8.45%, 69, 13, 37, 1769.33
1614270764, 80, 1710, 2674, 408, 0, 8.45%, 70, 13, 37, 1970.95
1614270770, 80, 1741, 2674, 406, 0, 8.45%, 70, 13, 37, 1711.72
1614270775, 80, 1758, 2674, 405, 0, 8.45%, 70, 13, 37, 181.35
1614270780, 80, 1770, 2674, 404, 0, 8.45%, 70, 13, 37, 1647.15
1614270785, 80, 1801, 2674, 403, 0, 8.45%, 70, 13, 37, 1852.25
1614270791, 80, 1808, 2674, 403, 0, 8.45%, 70, 13, 37, 7.54
1614270796, 80, 1819, 2674, 403, 0, 8.45%, 70, 13, 37, 547.55
1614270801, 80, 1839, 2674, 401, 0, 8.45%, 70, 13, 37, 1238.23
1614270806, 80, 1868, 2675, 402, 0, 8.45%, 70, 13, 38, 788.42
1614270812, 80, 1945, 2675, 400, 0, 8.45%, 70, 13, 38, 1989.67
1614270817, 80, 1965, 2675, 398, 0, 8.45%, 70, 13, 38, 1667.41
1614270822, 80, 2021, 2675, 395, 0, 8.45%, 70, 13, 38, 1818.18
1614270827, 80, 2082, 2675, 392, 0, 8.45%, 70, 13, 38, 1808.06
1614270832, 80, 2090, 2675, 390, 0, 8.45%, 70, 13, 38, 343.46
1614270837, 80, 2116, 2675, 388, 0, 8.45%, 70, 13, 38, 1806.33
1614270842, 80, 2135, 2675, 386, 0, 8.45%, 70, 13, 38, 1332.19
1614270847, 80, 2162, 2675, 383, 0, 8.45%, 70, 13, 38, 1433.02
1614270852, 80, 2185, 2675, 381, 0, 8.45%, 70, 13, 38, 302.81
1614270862, 80, 2209, 2675, 378, 0, 8.45%, 70, 13, 38, 1563.89
1614270868, 80, 2249, 2675, 374, 0, 8.45%, 70, 13, 38, 1495.05
1614270873, 80, 2273, 2675, 372, 0, 8.45%, 70, 13, 38, 1518.11
1614270878, 80, 2282, 2675, 369, 0, 8.45%, 70, 13, 38, 1149.48
1614270883, 80, 2299, 2675, 366, 0, 8.45%, 70, 13, 38, 1289.54
1614270888, 80, 2318, 2675, 365, 0, 8.45%, 70, 13, 38, 426.46
1614270893, 80, 2358, 2675, 361, 0, 8.45%, 70, 13, 38, 1655.92
1614270898, 80, 2370, 2675, 360, 0, 8.45%, 70, 13, 38, 1167.82
1614270903, 80, 2388, 2675, 358, 0, 8.45%, 70, 13, 38, 76.94
1614270924, 80, 2393, 2675, 357, 0, 8.45%, 70, 13, 38, 786.53
1614270929, 80, 2423, 2676, 355, 0, 8.45%, 70, 13, 38, 2053.41
1614270934, 80, 2441, 2676, 353, 0, 8.45%, 70, 13, 38, 1152.17
1614270939, 80, 2648, 2677, 353, 1, 8.45%, 70, 13, 38, 206.59
1614270944, 81, 3, 2677, 351, 0, 8.45%, 70, 13, 38, 2016.60
1614270950, 81, 94, 2677, 351, 0, 8.45%, 70, 13, 38, 1730.52
1614270955, 81, 196, 2677, 351, 0, 8.45%, 70, 13, 38, 2722.92
1614270960, 81, 313, 2677, 351, 0, 8.45%, 70, 13, 38, 1937.85
1614270965, 81, 475, 2678, 352, 0, 8.45%, 70, 13, 38, 1642.27
1614270970, 81, 597, 2678, 352, 0, 8.45%, 70, 13, 38, 1781.41
1614270975, 81, 769, 2678, 352, 0, 8.45%, 70, 13, 38, 2587.47
1614270980, 81, 890, 2678, 352, 0, 8.45%, 70, 13, 38, 2559.02
1614270985, 81, 1061, 2679, 353, 0, 8.45%, 70, 13, 38, 2038.18
1614270991, 81, 1200, 2679, 353, 0, 8.45%, 70, 13, 38, 2047.70
1614270996, 81, 1278, 2679, 353, 0, 8.45%, 70, 13, 38, 2173.61
1614271001, 81, 1386, 2680, 354, 0, 8.45%, 70, 13, 38, 2602.48
1614271006, 81, 1446, 2680, 353, 0, 8.45%, 70, 13, 38, 423.87
1614271011, 81, 1490, 2680, 351, 0, 8.45%, 70, 13, 38, 276.29
1614271016, 81, 1541, 2681, 351, 0, 8.45%, 70, 13, 38, 1482.99
1614271022, 81, 1926, 2682, 352, 1, 8.45%, 70, 13, 38, 1779.63
1614271027, 81, 2597, 2682, 352, 1, 8.45%, 70, 13, 38, 265.52
1614271032, 82, 109, 2682, 351, 0, 8.45%, 70, 13, 38, 1915.21
1614271037, 82, 189, 2682, 351, 0, 8.45%, 70, 13, 38, 1473.08
1614271042, 82, 318, 2682, 351, 0, 8.45%, 70, 13, 38, 677.65
1614271048, 82, 458, 2682, 351, 0, 8.45%, 70, 13, 38, 33.76
1614271053, 82, 589, 2683, 352, 0, 8.45%, 71, 13, 38, 1945.48
1614271058, 82, 755, 2683, 352, 0, 8.45%, 71, 13, 38, 1940.64
1614271063, 82, 887, 2683, 352, 0, 8.45%, 71, 13, 38, 1775.66
1614271068, 82, 1055, 2683, 352, 0, 8.45%, 71, 13, 38, 2260.66
1614271074, 82, 1213, 2683, 352, 0, 8.45%, 71, 13, 38, 2523.24
1614271079, 82, 1296, 2684, 353, 0, 8.45%, 71, 13, 38, 108.84
1614271084, 82, 1370, 2685, 354, 0, 8.45%, 71, 13, 38, 2125.57
1614271089, 82, 1434, 2686, 355, 0, 8.45%, 71, 13, 38, 404.33
1614271094, 82, 1529, 2686, 354, 0, 8.45%, 71, 13, 38, 1841.18
1614271099, 82, 1574, 2688, 356, 0, 8.45%, 71, 13, 38, 1515.27
1614271104, 82, 1645, 2688, 355, 0, 8.45%, 71, 13, 38, 1875.95
1614271110, 82, 1649, 2688, 354, 0, 8.45%, 71, 13, 38, 81.10
1614271125, 82, 1657, 2688, 353, 0, 8.45%, 71, 13, 38, 2714.79
1614271130, 82, 1707, 2688, 352, 0, 8.45%, 72, 13, 38, 1823.92
1614271135, 82, 1770, 2688, 350, 0, 8.45%, 72, 13, 38, 1602.17
1614271140, 82, 1808, 2689, 351, 0, 8.45%, 72, 13, 38, 177.70
1614271145, 82, 1826, 2690, 352, 0, 8.45%, 73, 13, 38, 733.18
1614271150, 82, 1863, 2690, 348, 0, 8.45%, 73, 13, 38, 1554.05
1614271156, 82, 1905, 2690, 346, 0, 8.45%, 73, 13, 38, 1746.34
1614271161, 82, 1922, 2690, 344, 0, 8.45%, 73, 13, 38, 1494.66
1614271166, 82, 2000, 2690, 341, 0, 8.45%, 73, 13, 38, 1690.84
1614271171, 82, 2032, 2690, 339, 0, 8.45%, 73, 13, 38, 1831.24
1614271176, 82, 2102, 2691, 339, 0, 8.45%, 73, 13, 38, 1291.61
1614271181, 82, 2146, 2691, 338, 0, 8.45%, 73, 13, 38, 1246.36
1614271186, 82, 2174, 2691, 337, 0, 8.45%, 73, 13, 38, 1468.86
1614271192, 82, 2196, 2691, 333, 0, 8.45%, 73, 13, 38, 1929.24
1614271197, 82, 2227, 2691, 331, 0, 8.45%, 73, 13, 38, 269.41
1614271202, 82, 2232, 2691, 330, 0, 8.45%, 73, 13, 38, 360.25
1614271207, 82, 2234, 2692, 330, 0, 8.45%, 73, 13, 38, 1655.88
1614271212, 82, 2241, 2692, 327, 0, 8.45%, 73, 13, 38, 1563.59
1614271217, 82, 2260, 2692, 324, 0, 8.45%, 73, 13, 38, 1466.87
1614271223, 82, 2299, 2692, 320, 0, 8.45%, 73, 13, 38, 2176.53
1614271228, 82, 2323, 2692, 318, 0, 8.45%, 73, 13, 38, 2622.19
1614271233, 82, 2356, 2692, 316, 0, 8.45%, 73, 13, 38, 364.58
1614271238, 82, 2377, 2692, 315, 0, 8.45%, 73, 13, 38, 910.53
1614271243, 82, 2398, 2692, 312, 0, 8.45%, 73, 13, 38, 1288.32
1614271248, 82, 2425, 2694, 312, 0, 8.45%, 73, 13, 38, 121.50
1614271253, 82, 2466, 2694, 310, 0, 8.45%, 73, 13, 38, 200.28
1614271258, 82, 2485, 2694, 308, 0, 8.45%, 73, 13, 38, 1153.50
1614271263, 82, 2515, 2695, 305, 0, 8.45%, 73, 13, 38, 1751.00
1614271269, 82, 2524, 2695, 303, 0, 8.45%, 73, 13, 38, 15.97
1614271274, 82, 2528, 2695, 301, 0, 8.45%, 73, 13, 38, 274.26
1614271279, 82, 2537, 2695, 300, 0, 8.45%, 73, 13, 38, 2778.07
1614271284, 82, 2559, 2696, 300, 0, 8.45%, 73, 13, 38, 2032.48
1614271289, 82, 2563, 2697, 300, 0, 8.45%, 73, 13, 38, 1144.78
1614271294, 82, 2577, 2697, 296, 0, 8.45%, 73, 13, 38, 994.28
1614271299, 82, 2593, 2698, 296, 0, 8.45%, 73, 13, 38, 2035.37
1614271304, 82, 2606, 2698, 295, 0, 8.45%, 73, 13, 38, 103.68
1614271310, 82, 2611, 2698, 294, 0, 8.45%, 73, 13, 38, 1541.45
1614271315, 82, 2699, 2703, 296, 0, 8.45%, 73, 13, 38, 1563.64
1614271320, 83, 6, 2705, 296, 0, 8.45%, 73, 13, 38, 1034.45
1614271325, 83, 136, 2705, 296, 0, 8.45%, 73, 13, 38, 955.02
1614271330, 83, 294, 2705, 296, 0, 8.45%, 73, 13, 38, 1635.39
1614271335, 83, 453, 2705, 296, 0, 8.45%, 73, 13, 38, 1646.03
1614271340, 83, 589, 2705, 296, 0, 8.45%, 73, 13, 38, 1484.10
1614271346, 83, 691, 2705, 296, 0, 8.45%, 73, 13, 38, 43.41
1614271351, 83, 794, 2705, 296, 0, 8.45%, 73, 13, 38, 1243.15
1614271356, 83, 944, 2705, 296, 0, 8.45%, 73, 13, 38, 1627.90
1614271361, 83, 1067, 2705, 296, 0, 8.45%, 73, 13, 38, 2019.58
1614271366, 83, 1197, 2705, 296, 0, 8.45%, 73, 13, 38, 1100.15
1614271372, 83, 1284, 2705, 296, 0, 8.45%, 73, 13, 38, 1663.30
1614271377, 83, 1381, 2705, 296, 0, 8.45%, 73, 13, 38, 943.02
1614271382, 83, 1514, 2706, 296, 0, 8.45%, 73, 13, 38, 901.85
1614271387, 83, 1579, 2706, 296, 0, 8.45%, 73, 13, 38, 2584.16
1614271392, 83, 1766, 2707, 295, 1, 8.45%, 73, 13, 38, 1743.59
1614271397, 83, 1816, 2707, 295, 1, 8.45%, 73, 13, 38, 1178.80
1614271402, 83, 2287, 2707, 293, 1, 8.45%, 73, 13, 38, 328.93
1614271408, 83, 2531, 2708, 292, 1, 8.45%, 73, 13, 38, 1907.20
1614271413, 84, 109, 2708, 290, 0, 8.45%, 73, 13, 38, 469.73
1614271418, 84, 221, 2709, 291, 0, 8.45%, 73, 13, 38, 1548.80
1614271423, 84, 416, 2709, 291, 0, 8.45%, 73, 13, 38, 1647.04
1614271428, 84, 510, 2709, 291, 0, 8.45%, 73, 13, 38, 1993.38
1614271433, 84, 625, 2709, 291, 0, 8.45%, 73, 13, 38, 1595.66
1614271438, 84, 784, 2710, 292, 0, 8.45%, 73, 13, 38, 1662.49
1614271443, 84, 969, 2710, 292, 0, 8.45%, 73, 13, 38, 1930.01
1614271449, 84, 1095, 2711, 293, 0, 8.45%, 73, 13, 38, 56.50
1614271454, 84, 1228, 2712, 294, 0, 8.45%, 73, 13, 38, 2028.17
1614271459, 84, 1269, 2712, 294, 0, 8.45%, 73, 13, 38, 2505.23
1614271464, 84, 1367, 2712, 294, 0, 8.45%, 74, 13, 38, 1094.59
1614271469, 84, 1499, 2713, 295, 0, 8.45%, 74, 13, 38, 1746.25
1614271474, 84, 1532, 2713, 295, 0, 8.45%, 74, 13, 38, 248.06
1614271479, 84, 1581, 2713, 295, 0, 8.45%, 74, 13, 38, 15.35
1614271485, 84, 1714, 2713, 294, 0, 8.45%, 74, 13, 38, 2096.62
1614271490, 84, 1765, 2713, 294, 0, 8.45%, 74, 13, 38, 715.04
1614271495, 84, 1776, 2713, 294, 0, 8.45%, 74, 13, 38, 540.50
1614271500, 84, 1777, 2713, 293, 0, 8.45%, 74, 13, 38, 548.62
1614271505, 84, 1987, 2715, 294, 1, 8.45%, 74, 13, 38, 1727.48
1614271510, 85, 55, 2715, 292, 0, 8.45%, 74, 13, 38, 1572.73
1614271515, 85, 1465, 2716, 293, 1, 8.45%, 74, 13, 38, 1834.48
1614271520, 85, 2274, 2716, 292, 1, 8.45%, 74, 13, 38, 1727.41
1614271526, 85, 2599, 2716, 292, 1, 8.45%, 74, 13, 38, 104.91
1614271551, 86, 34, 2716, 289, 0, 8.45%, 74, 13, 38, 1332.02
1614271556, 86, 169, 2716, 289, 0, 8.45%, 74, 13, 38, 1566.74
1614271562, 86, 316, 2716, 289, 0, 8.45%, 74, 13, 38, 1703.75
1614271567, 86, 446, 2716, 289, 0, 8.45%, 74, 13, 38, 1277.02
1614271572, 86, 597, 2718, 291, 0, 8.45%, 74, 13, 38, 1627.83
1614271577, 86, 772, 2718, 291, 0, 8.45%, 74, 13, 38, 1553.64
1614271582, 86, 934, 2718, 291, 0, 8.45%, 74, 13, 38, 2562.18
1614271587, 86, 1051, 2719, 292, 0, 8.45%, 74, 13, 38, 1833.57
1614271592, 86, 1209, 2719, 292, 0, 8.45%, 74, 13, 38, 2196.57
1614271597, 86, 1327, 2719, 292, 0, 8.45%, 74, 13, 38, 2235.51
1614271602, 86, 1418, 2720, 293, 0, 8.45%, 74, 13, 38, 2022.13
1614271608, 86, 1524, 2720, 293, 0, 8.45%, 74, 13, 38, 1350.90
1614271613, 86, 1613, 2720, 293, 0, 8.45%, 74, 13, 38, 1854.24
1614271618, 86, 1692, 2720, 291, 0, 8.45%, 74, 13, 38, 1659.26
1614271623, 86, 1747, 2720, 288, 0, 8.45%, 74, 13, 38, 1649.03
1614271628, 86, 2064, 2721, 288, 1, 8.46%, 74, 13, 38, 1489.36
1614271633, 86, 2546, 2722, 289, 1, 8.46%, 74, 13, 38, 1592.24
1614271638, 87, 63, 2722, 285, 0, 8.46%, 74, 13, 38, 1570.11
1614271644, 87, 175, 2722, 285, 0, 8.46%, 74, 13, 38, 2406.70
1614271649, 87, 296, 2722, 285, 0, 8.46%, 74, 13, 38, 1951.24
1614271654, 87, 473, 2722, 285, 0, 8.46%, 74, 13, 38, 1691.20
1614271659, 87, 589, 2722, 285, 0, 8.46%, 74, 13, 38, 1335.00
1614271664, 87, 769, 2722, 285, 0, 8.46%, 74, 13, 38, 1471.43
1614271669, 87, 1104, 2723, 286, 1, 8.50%, 74, 13, 38, 1759.06
1614271674, 87, 2324, 2723, 286, 1, 8.50%, 74, 13, 38, 1700.31
1614271679, 87, 2562, 2723, 285, 1, 8.50%, 74, 13, 38, 879.20
1614271684, 87, 2722, 2724, 284, 1, 8.50%, 74, 13, 38, 1261.08
1614271690, 87, 2741, 2758, 312, 6, 9.17%, 75, 13, 38, 89.29
1614271695, 87, 2741, 2759, 313, 6, 9.17%, 75, 13, 38, 74.62
1614271700, 87, 2762, 2779, 328, 8, 9.27%, 75, 13, 38, 1578.52
1614271705, 87, 2777, 2787, 330, 5, 9.31%, 75, 13, 38, 1712.97
1614271710, 87, 2789, 2805, 342, 8, 9.35%, 77, 13, 38, 1948.52
1614271716, 87, 2804, 2818, 349, 8, 9.54%, 78, 13, 38, 1936.05
1614271721, 87, 2814, 2827, 354, 12, 9.89%, 79, 14, 38, 2313.97
1614271726, 87, 2822, 2838, 359, 7, 9.95%, 80, 14, 38, 2128.34
1614271731, 87, 2829, 2851, 368, 8, 9.98%, 81, 14, 38, 1464.66
1614271736, 87, 2844, 2863, 376, 14, 10.26%, 81, 14, 38, 2096.43
1614271741, 87, 2852, 2876, 384, 14, 10.38%, 81, 14, 38, 1751.86
1614271746, 87, 2864, 2893, 395, 18, 10.50%, 81, 14, 38, 2033.58
1614271751, 87, 2875, 2906, 404, 18, 10.56%, 82, 14, 38, 1876.21
1614271757, 87, 2886, 2916, 408, 14, 10.56%, 83, 14, 38, 223.26
1614271762, 87, 2896, 2929, 416, 12, 10.57%, 86, 14, 38, 355.58
1614271767, 87, 2907, 2947, 428, 12, 10.59%, 86, 14, 38, 2240.61
1614271772, 87, 2926, 2954, 431, 11, 10.60%, 87, 14, 38, 1950.83
1614271777, 87, 2938, 2962, 434, 9, 10.60%, 87, 14, 38, 2163.84
1614271782, 87, 2960, 2979, 445, 13, 10.64%, 87, 14, 38, 2239.98
1614271788, 87, 2964, 2996, 459, 14, 10.65%, 89, 14, 38, 2684.68
1614271793, 87, 2977, 3008, 466, 13, 10.65%, 89, 14, 38, 1883.29
1614271798, 87, 2993, 3019, 472, 14, 10.67%, 89, 14, 38, 1373.49
1614271803, 87, 3008, 3031, 479, 12, 10.67%, 90, 14, 38, 2656.00
1614271808, 87, 3021, 3041, 483, 11, 10.67%, 92, 14, 38, 8.42
1614271813, 88, 497, 3052, 488, 9, 10.67%, 92, 14, 38, 1955.54
1614271818, 88, 1935, 3054, 490, 9, 10.67%, 92, 14, 38, 1650.26
1614271823, 88, 2302, 3055, 491, 9, 10.67%, 92, 14, 38, 912.85
1614271828, 88, 2600, 3056, 489, 8, 10.67%, 92, 14, 38, 134.52
1614271844, 88, 2697, 3056, 488, 8, 10.67%, 92, 14, 38, 1427.95
1614271849, 88, 2803, 3057, 487, 7, 10.67%, 92, 14, 38, 1419.28
1614271854, 88, 3057, 3061, 485, 2, 10.67%, 92, 14, 38, 1780.39
1614271859, 89, 114, 3063, 485, 0, 10.67%, 92, 14, 38, 58.59
1614271864, 89, 221, 3065, 487, 0, 10.67%, 92, 14, 38, 1455.37
1614271869, 89, 1660, 3067, 489, 2, 10.67%, 92, 14, 38, 1587.48
1614271874, 89, 1877, 3068, 489, 3, 10.68%, 92, 14, 38, 1454.10
1614271879, 89, 2928, 3068, 488, 3, 10.68%, 92, 14, 38, 1820.39
1614271885, 89, 3067, 3076, 492, 9, 10.68%, 92, 14, 38, 1807.94
1614271890, 89, 3077, 3084, 496, 8, 10.69%, 93, 14, 38, 358.95
